"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
57.685,-163.3917,"I-08",10,1982,"06/10/1982 19:00:00",9.284011,8.018374,"Red King Crab","Paralithodes camtschaticus",69322,48,0.7,2.2,1,198203,30
57.345,-163.4,"H-08",10,1982,"06/11/1982 09:00:00",6.207253,5.017621,"Red King Crab","Paralithodes camtschaticus",69322,57,0.3,2.9,1,198203,31
57.01667,-163.395,"G-08",31,1982,"06/11/1982 12:00:00",8.416587,9.33199,"Red King Crab","Paralithodes camtschaticus",69322,70,0.5,3.1,1,198203,32
56.68167,-163.38,"F-08",31,1982,"06/11/1982 15:00:00",0.791753,0.872696,"Red King Crab","Paralithodes camtschaticus",69322,77,0.3,5.6,1,198203,33
56.34,-163.3967,"E-08",31,1982,"06/11/1982 18:00:00",0.814162,0.633425,"Red King Crab","Paralithodes camtschaticus",69322,88,1.4,5.4,1,198203,34
56.005,-163.39,"D-08",31,1982,"06/12/1982 06:00:00",2.731353,3.791378,"Red King Crab","Paralithodes camtschaticus",69322,91,2.7,5.5,1,198203,35
55.68333,-163.4,"C-08",31,1982,"06/12/1982 09:00:00",0.096605,0.212787,"Red King Crab","Paralithodes camtschaticus",69322,84,2.5,5.8,1,198203,36
55.35,-163.4167,"B-08",31,1982,"06/12/1982 12:00:00",6.95894,8.427221,"Red King Crab","Paralithodes camtschaticus",69322,55,4.4,5.7,1,198203,37
55.66,-164.58,"C-06",31,1982,"06/13/1982 09:00:00",1.517443,1.561155,"Red King Crab","Paralithodes camtschaticus",69322,101,2.2,5.5,1,198203,40
56.99,-164.605,"G-06",31,1982,"06/13/1982 20:00:00",3.31372,2.363567,"Red King Crab","Paralithodes camtschaticus",69322,73,0.2,4.9,1,198203,44
57.325,-164.6167,"H-06",31,1982,"06/14/1982 06:00:00",9.424376,7.678435,"Red King Crab","Paralithodes camtschaticus",69322,70,0.5,4,1,198203,45
57.65667,-164.62,"I-06",10,1982,"06/14/1982 09:00:00",1.688405,1.532724,"Red King Crab","Paralithodes camtschaticus",69322,57,0.4,3.7,1,198203,46
57.99,-164.625,"J-06",10,1982,"06/14/1982 12:00:00",3.758905,2.951544,"Red King Crab","Paralithodes camtschaticus",69322,48,0.8,2.4,1,198203,47
58.31833,-164.63,"K-06",10,1982,"06/14/1982 14:00:00",3.636392,1.976778,"Red King Crab","Paralithodes camtschaticus",69322,46,1.1,3.5,1,198203,48
58.65167,-164.6517,"L-06",10,1982,"06/14/1982 17:00:00",0.824689,0.681749,"Red King Crab","Paralithodes camtschaticus",69322,40,1.5,3.6,1,198203,49
58.98833,-164.6367,"M-06",10,1982,"06/15/1982 06:00:00",0.596745,0.758896,"Red King Crab","Paralithodes camtschaticus",69322,29,3,3.2,1,198203,50
59.32,-164.655,"N-06",10,1982,"06/15/1982 09:00:00",0.633546,0.4655,"Red King Crab","Paralithodes camtschaticus",69322,22,5.1,5.1,1,198203,51
59.34167,-165.9617,"N-04",20,1982,"06/16/1982 09:00:00",0.332324,0.244177,"Red King Crab","Paralithodes camtschaticus",69322,26,3,3.2,1,198203,53
58.68167,-165.9183,"L-04",10,1982,"06/16/1982 15:00:00",0.454441,0.477104,"Red King Crab","Paralithodes camtschaticus",69322,38,1.7,2.8,1,198203,55
58.345,-165.9167,"K-04",10,1982,"06/16/1982 18:00:00",0.145951,0.214634,"Red King Crab","Paralithodes camtschaticus",69322,46,1.2,4.4,1,198203,56
57.995,-165.9,"J-04",10,1982,"06/17/1982 06:00:00",1.899997,0.661405,"Red King Crab","Paralithodes camtschaticus",69322,59,1,4.5,1,198203,57
57.67667,-165.8883,"I-04",31,1982,"06/17/1982 08:00:00",0.763353,0.431517,"Red King Crab","Paralithodes camtschaticus",69322,66,0.2,5.1,1,198203,58
57.01167,-165.8583,"G-04",31,1982,"06/17/1982 14:00:00",0.855418,0.471434,"Red King Crab","Paralithodes camtschaticus",69322,75,1.7,6.2,1,198203,60
59.33483,-168.553,"N-18",20,1982,"06/26/1982 19:00:00",0.298659,0.438882,"Red King Crab","Paralithodes camtschaticus",69322,44,2.2,2.9,1,198203,76
59.98867,-168.6533,"P-18",20,1982,"06/27/1982 09:00:00",0.20336,0.224211,"Red King Crab","Paralithodes camtschaticus",69322,37,2.3,3.1,1,198203,78
60.3205,-168.6742,"Q-18",20,1982,"06/27/1982 12:00:00",0.636443,0.222688,"Red King Crab","Paralithodes camtschaticus",69322,38,2.9,3.4,1,198203,79
59.00933,-167.2477,"M-02",20,1982,"06/28/1982 08:00:00",0.300904,0.686472,"Red King Crab","Paralithodes camtschaticus",69322,42,3,3.8,1,198203,82
58.678,-167.2272,"L-02",20,1982,"06/28/1982 12:00:00",1.554938,1.105773,"Red King Crab","Paralithodes camtschaticus",69322,42,3.1,2.9,1,198203,83
58.35133,-167.1908,"K-02",20,1982,"06/28/1982 15:00:00",2.349973,0.661405,"Red King Crab","Paralithodes camtschaticus",69322,53,3,4.5,1,198203,84
57.50883,-168.641,"IH1918",42,1982,"06/30/1982 10:00:00",0.377621,0.20817,"Red King Crab","Paralithodes camtschaticus",69322,73,3.1,6.4,1,198203,92
57.015,-169.5228,"G-20",42,1982,"07/02/1982 17:00:00",1.001105,0.696987,"Red King Crab","Paralithodes camtschaticus",69322,64,3.8,5.6,1,198203,106
57.142,-169.9058,"HG2120",42,1982,"07/03/1982 08:00:00",19.79153,6.82134,"Red King Crab","Paralithodes camtschaticus",69322,46,4.4,4.6,1,198203,107
57.31667,-169.6083,"H-20",42,1982,"07/03/1982 11:00:00",2.734524,0.831541,"Red King Crab","Paralithodes camtschaticus",69322,62,2.2,4.3,1,198203,108
57.6545,-158.3482,"I-16",10,1983,"06/07/1983 10:00:00",0.189009,0.833862,"Red King Crab","Paralithodes camtschaticus",69322,35,5,7.5,37,198301,2
57.98833,-158.325,"J-16",10,1983,"06/07/1983 13:00:00",1.357035,27.195098,"Red King Crab","Paralithodes camtschaticus",69322,33,5.6,6.8,37,198301,3
58.00233,-158.9467,"J-15",10,1983,"06/07/1983 16:00:00",0.022943,0.252116,"Red King Crab","Paralithodes camtschaticus",69322,40,5,8.8,37,198301,4
57.68467,-159.0127,"I-15",10,1983,"06/07/1983 18:00:00",0.184812,0.271783,"Red King Crab","Paralithodes camtschaticus",69322,46,4.5,6,37,198301,5
57.3395,-159.0547,"H-15",10,1983,"06/08/1983 07:00:00",2.402813,8.085586,"Red King Crab","Paralithodes camtschaticus",69322,48,4.6,6.9,37,198301,6
56.66617,-160.3527,"F-13",31,1983,"06/08/1983 15:00:00",0.387828,0.213797,"Red King Crab","Paralithodes camtschaticus",69322,57,3.5,8.9,37,198301,8
56.97883,-160.326,"G-13",31,1983,"06/08/1983 18:00:00",6.062701,9.434711,"Red King Crab","Paralithodes camtschaticus",69322,64,3.4,9.3,37,198301,9
57.32983,-160.3087,"H-13",31,1983,"06/09/1983 07:00:00",3.994917,6.290811,"Red King Crab","Paralithodes camtschaticus",69322,62,3.6,6.9,37,198301,10
57.66917,-160.2672,"I-13",31,1983,"06/09/1983 10:00:00",6.916477,9.994539,"Red King Crab","Paralithodes camtschaticus",69322,55,3.9,6.4,37,198301,11
57.9915,-160.222,"J-13",10,1983,"06/09/1983 12:00:00",10.049272,17.724104,"Red King Crab","Paralithodes camtschaticus",69322,49,3.6,9.8,37,198301,12
58.24917,-160.088,"K-13",10,1983,"06/10/1983 15:00:00",2.136414,0.941981,"Red King Crab","Paralithodes camtschaticus",69322,27,5.2,11.6,37,198301,14
58.32417,-161.397,"K-11",10,1983,"06/11/1983 06:00:00",4.568751,4.185994,"Red King Crab","Paralithodes camtschaticus",69322,35,4.6,9.4,37,198301,15
58.0115,-161.469,"J-11",10,1983,"06/11/1983 10:00:00",22.3531,46.395675,"Red King Crab","Paralithodes camtschaticus",69322,55,4.1,5.4,37,198301,16
57.68283,-161.4887,"I-11",10,1983,"06/11/1983 13:00:00",15.048947,34.406275,"Red King Crab","Paralithodes camtschaticus",69322,53,NA,NA,37,198301,17
57.3465,-161.5245,"H-11",31,1983,"06/11/1983 15:00:00",13.008034,23.499978,"Red King Crab","Paralithodes camtschaticus",69322,55,4.9,8,37,198301,18
57.00433,-161.5393,"G-11",31,1983,"06/11/1983 18:00:00",8.889034,9.855821,"Red King Crab","Paralithodes camtschaticus",69322,68,3,8,37,198301,19
56.6735,-161.5855,"F-11",31,1983,"06/12/1983 06:00:00",1.224992,1.227447,"Red King Crab","Paralithodes camtschaticus",69322,91,3,8,37,198301,20
56.349,-161.596,"E-11",10,1983,"06/12/1983 10:00:00",1.487133,1.130556,"Red King Crab","Paralithodes camtschaticus",69322,66,3,7.7,37,198301,21
55.67,-162.8183,"C-09",10,1983,"06/12/1983 16:00:00",0.030464,0.223997,"Red King Crab","Paralithodes camtschaticus",69322,51,3.5,NA,37,198301,22
55.9915,-162.821,"D-09",31,1983,"06/13/1983 06:00:00",0.182284,0.709278,"Red King Crab","Paralithodes camtschaticus",69322,80,3.2,8.7,37,198301,23
56.33083,-162.787,"E-09",31,1983,"06/13/1983 09:00:00",0.824108,0.490979,"Red King Crab","Paralithodes camtschaticus",69322,80,3,8.6,37,198301,24
56.66,-162.7858,"F-09",31,1983,"06/13/1983 12:00:00",0.474173,0.522793,"Red King Crab","Paralithodes camtschaticus",69322,73,2.5,8.5,37,198301,25
56.987,-162.7743,"G-09",31,1983,"06/13/1983 15:00:00",15.822087,21.524818,"Red King Crab","Paralithodes camtschaticus",69322,60,2.8,8.6,37,198301,26
57.30917,-162.7755,"H-09",10,1983,"06/13/1983 18:00:00",4.973529,7.902644,"Red King Crab","Paralithodes camtschaticus",69322,48,4.5,7.6,37,198301,27
57.6525,-162.7442,"I-09",10,1983,"06/14/1983 06:00:00",0.782785,1.015022,"Red King Crab","Paralithodes camtschaticus",69322,44,5,7.3,37,198301,28
57.989,-162.7607,"J-09",10,1983,"06/14/1983 09:00:00",1.333371,1.556262,"Red King Crab","Paralithodes camtschaticus",69322,42,4.5,7.3,37,198301,29
58.31917,-162.72,"K-09",10,1983,"06/14/1983 11:00:00",0.525265,0.525265,"Red King Crab","Paralithodes camtschaticus",69322,33,6.5,7.3,37,198301,30
58.64867,-162.7148,"L-09",10,1983,"06/14/1983 15:00:00",0.583167,0.321481,"Red King Crab","Paralithodes camtschaticus",69322,24,6.5,7.1,37,198301,31
58.3415,-163.9948,"K-07",10,1983,"06/15/1983 15:00:00",2.104709,1.515133,"Red King Crab","Paralithodes camtschaticus",69322,40,4.7,8.1,37,198301,35
57.6745,-164.0028,"I-07",10,1983,"06/16/1983 06:00:00",2.350779,1.727456,"Red King Crab","Paralithodes camtschaticus",69322,51,3.7,6.6,37,198301,37
57.35,-163.993,"H-07",31,1983,"06/16/1983 09:00:00",3.208368,2.637475,"Red King Crab","Paralithodes camtschaticus",69322,62,2.8,6.8,37,198301,38
57.0145,-163.9807,"G-07",31,1983,"06/16/1983 12:00:00",0.433799,0.233225,"Red King Crab","Paralithodes camtschaticus",69322,70,1.9,8,37,198301,39
57.32733,-165.235,"H-05",31,1983,"06/18/1983 15:00:00",0.285084,0.241802,"Red King Crab","Paralithodes camtschaticus",69322,68,2.4,8,37,198301,50
57.65833,-165.2373,"I-05",31,1983,"06/19/1983 06:00:00",0.937549,0.459358,"Red King Crab","Paralithodes camtschaticus",69322,62,2.4,6.8,37,198301,51
57.98783,-165.2538,"J-05",10,1983,"06/19/1983 09:00:00",0.625608,0.726044,"Red King Crab","Paralithodes camtschaticus",69322,49,3.1,6.1,37,198301,52
58.30383,-165.3173,"K-05",10,1983,"06/19/1983 13:00:00",0.445664,0.233944,"Red King Crab","Paralithodes camtschaticus",69322,46,3.2,6.1,37,198301,53
58.65367,-165.2973,"L-05",10,1983,"06/19/1983 15:00:00",0.869512,0.255589,"Red King Crab","Paralithodes camtschaticus",69322,40,4.1,4.5,37,198301,54
59.66683,-166.6328,"O-03",20,1983,"06/21/1983 08:00:00",0.047886,0.264562,"Red King Crab","Paralithodes camtschaticus",69322,27,6.7,7.3,37,198301,57
59.016,-166.5922,"M-03",20,1983,"06/21/1983 13:00:00",0.033199,0.244107,"Red King Crab","Paralithodes camtschaticus",69322,33,5.4,5.8,37,198301,59
58.34983,-166.5343,"K-03",10,1983,"06/22/1983 06:00:00",1.458028,0.771443,"Red King Crab","Paralithodes camtschaticus",69322,49,2.9,6.8,37,198301,61
57.6555,-167.7613,"I-01",31,1983,"07/01/1983 07:00:00",0.329092,0.241802,"Red King Crab","Paralithodes camtschaticus",69322,70,1.8,9,37,198301,80
58.6515,-167.8645,"L-01",20,1983,"07/01/1983 15:00:00",0.768816,0.484293,"Red King Crab","Paralithodes camtschaticus",69322,48,3,8.3,37,198301,83
59.31733,-167.929,"N-01",20,1983,"07/02/1983 07:00:00",0.093225,0.29316,"Red King Crab","Paralithodes camtschaticus",69322,38,4.4,7,37,198301,85
59.65067,-167.952,"O-01",20,1983,"07/02/1983 09:00:00",1.292723,0.518126,"Red King Crab","Paralithodes camtschaticus",69322,35,4.5,6.8,37,198301,86
60.3335,-169.2987,"Q-19",20,1983,"07/03/1983 09:00:00",0.158241,0.232708,"Red King Crab","Paralithodes camtschaticus",69322,33,1.7,8.6,37,198301,90
60.01833,-169.3167,"P-19",20,1983,"07/03/1983 12:00:00",0.572726,0.252525,"Red King Crab","Paralithodes camtschaticus",69322,46,1.7,8.3,37,198301,91
57.67183,-169.0658,"I-19",42,1983,"07/05/1983 08:00:00",0.183525,0.224908,"Red King Crab","Paralithodes camtschaticus",69322,70,NA,NA,37,198301,99
56.995,-170.1618,"G-21",42,1983,"07/08/1983 14:00:00",3.569619,1.316037,"Red King Crab","Paralithodes camtschaticus",69322,68,4.5,8.6,37,198301,110
57.8245,-170.5685,"JI2221",42,1983,"07/09/1983 17:00:00",1.07714,0.21586,"Red King Crab","Paralithodes camtschaticus",69322,79,2.3,9.7,37,198301,115
56.6565,-159.7572,"F-14",10,1983,"06/08/1983 06:00:00",0.596604,0.478239,"Red King Crab","Paralithodes camtschaticus",69322,35,5.6,8.2,1,198303,1
56.993,-159.7093,"G-14",10,1983,"06/08/1983 09:00:00",3.006665,5.714355,"Red King Crab","Paralithodes camtschaticus",69322,55,3.8,8.3,1,198303,2
57.30917,-159.6833,"H-14",10,1983,"06/08/1983 14:00:00",9.794447,29.693776,"Red King Crab","Paralithodes camtschaticus",69322,57,4.2,7.7,1,198303,3
57.65967,-159.6183,"I-14",10,1983,"06/08/1983 17:00:00",16.331451,27.59638,"Red King Crab","Paralithodes camtschaticus",69322,49,4.4,7.6,1,198303,4
57.9895,-159.5978,"J-14",10,1983,"06/09/1983 06:00:00",1.149433,1.151736,"Red King Crab","Paralithodes camtschaticus",69322,44,4.6,8.8,1,198303,5
58.31533,-159.5405,"K-14",10,1983,"06/09/1983 10:00:00",3.346331,3.25105,"Red King Crab","Paralithodes camtschaticus",69322,26,5.8,9.5,1,198303,6
58.32983,-160.7338,"K-12",10,1983,"06/09/1983 15:00:00",1.268788,1.243301,"Red King Crab","Paralithodes camtschaticus",69322,22,8.5,9,1,198303,7
58.01167,-160.8568,"J-12",10,1983,"06/10/1983 06:00:00",7.085319,8.677937,"Red King Crab","Paralithodes camtschaticus",69322,48,3.5,6.6,1,198303,8
57.679,-160.882,"I-12",31,1983,"06/10/1983 10:00:00",6.780691,16.422726,"Red King Crab","Paralithodes camtschaticus",69322,59,3.6,6.9,1,198303,9
57.34,-160.9475,"H-12",31,1983,"06/10/1983 14:00:00",8.976641,9.786293,"Red King Crab","Paralithodes camtschaticus",69322,60,3.9,9.2,1,198303,10
57.00933,-160.9598,"G-12",31,1983,"06/10/1983 16:00:00",2.087538,2.92841,"Red King Crab","Paralithodes camtschaticus",69322,64,3.2,8.7,1,198303,11
56.67267,-160.9898,"F-12",31,1983,"06/11/1983 06:00:00",59.771795,117.687847,"Red King Crab","Paralithodes camtschaticus",69322,71,3.3,8.3,1,198303,12
56.3455,-160.9992,"E-12",10,1983,"06/11/1983 10:00:00",5.232869,36.162193,"Red King Crab","Paralithodes camtschaticus",69322,57,3.9,7.9,1,198303,13
55.9915,-162.259,"D-10",31,1983,"06/11/1983 15:00:00",0.642446,0.70806,"Red King Crab","Paralithodes camtschaticus",69322,70,3,8.4,1,198303,14
56.66017,-162.181,"F-10",31,1983,"06/12/1983 06:00:00",2.267498,2.707833,"Red King Crab","Paralithodes camtschaticus",69322,75,2.6,7.7,1,198303,16
56.99483,-162.1972,"G-10",31,1983,"06/12/1983 09:00:00",27.333289,40.448207,"Red King Crab","Paralithodes camtschaticus",69322,64,2.9,7.4,1,198303,17
57.3185,-162.1633,"H-10",10,1983,"06/12/1983 12:00:00",5.761907,9.042676,"Red King Crab","Paralithodes camtschaticus",69322,51,4.4,6.8,1,198303,18
57.65417,-162.1587,"I-10",10,1983,"06/12/1983 15:00:00",7.464576,10.344283,"Red King Crab","Paralithodes camtschaticus",69322,48,3.7,6.6,1,198303,19
57.99067,-162.1292,"J-10",10,1983,"06/13/1983 06:00:00",4.926685,6.683932,"Red King Crab","Paralithodes camtschaticus",69322,40,4.8,6.3,1,198303,20
58.32917,-162.0953,"K-10",10,1983,"06/13/1983 09:00:00",8.431484,6.718671,"Red King Crab","Paralithodes camtschaticus",69322,49,4.9,7.8,1,198303,21
58.99083,-163.3483,"M-08",10,1983,"06/13/1983 16:00:00",0.811089,0.595951,"Red King Crab","Paralithodes camtschaticus",69322,22,3.4,7.5,1,198303,22
58.67233,-163.386,"L-08",10,1983,"06/13/1983 19:00:00",1.005771,0.665192,"Red King Crab","Paralithodes camtschaticus",69322,33,5.8,7.3,1,198303,23
58.353,-163.3947,"K-08",10,1983,"06/14/1983 06:00:00",0.770233,1.06122,"Red King Crab","Paralithodes camtschaticus",69322,37,4.6,8.9,1,198303,24
58.01517,-163.3842,"J-08",10,1983,"06/14/1983 10:00:00",4.250999,3.280092,"Red King Crab","Paralithodes camtschaticus",69322,46,4.3,7.2,1,198303,25
57.6735,-163.38,"I-08",10,1983,"06/14/1983 13:00:00",3.215984,2.919451,"Red King Crab","Paralithodes camtschaticus",69322,49,4.5,6.4,1,198303,26
57.3395,-163.4015,"H-08",10,1983,"06/14/1983 16:00:00",9.656732,8.515815,"Red King Crab","Paralithodes camtschaticus",69322,55,3.8,8,1,198303,27
57.00633,-163.4062,"G-08",31,1983,"06/14/1983 18:00:00",3.206008,2.702509,"Red King Crab","Paralithodes camtschaticus",69322,68,2.6,8.9,1,198303,28
56.6795,-163.3872,"F-08",31,1983,"06/15/1983 06:00:00",0.285378,0.209683,"Red King Crab","Paralithodes camtschaticus",69322,77,2.2,8.7,1,198303,29
56.34,-163.4043,"E-08",31,1983,"06/15/1983 09:00:00",0.470328,0.207376,"Red King Crab","Paralithodes camtschaticus",69322,88,3,8.9,1,198303,30
56.00817,-163.4008,"D-08",31,1983,"06/15/1983 13:00:00",0.40516,0.223352,"Red King Crab","Paralithodes camtschaticus",69322,91,3.2,7,1,198303,31
55.65417,-163.4152,"C-08",31,1983,"06/15/1983 16:00:00",0.791753,0.872696,"Red King Crab","Paralithodes camtschaticus",69322,82,3.1,9.3,1,198303,32
55.33117,-163.4078,"B-08",31,1983,"06/16/1983 06:00:00",0.295981,0.217473,"Red King Crab","Paralithodes camtschaticus",69322,53,3.7,8.5,1,198303,33
55.64917,-164.0072,"C-07",31,1983,"06/16/1983 13:00:00",0.578658,0.637757,"Red King Crab","Paralithodes camtschaticus",69322,99,3.3,8.9,1,198303,35
56.0025,-164.0045,"D-07",31,1983,"06/16/1983 16:00:00",0.958644,1.056706,"Red King Crab","Paralithodes camtschaticus",69322,91,3.3,8.8,1,198303,36
55.3215,-164.579,"B-06",31,1983,"06/17/1983 10:00:00",1.390201,1.225927,"Red King Crab","Paralithodes camtschaticus",69322,104,4.6,9.2,1,198303,38
56.9955,-164.5905,"G-06",31,1983,"06/18/1983 13:00:00",0.607636,0.446463,"Red King Crab","Paralithodes camtschaticus",69322,71,1.8,8.2,1,198303,43
57.32983,-164.6015,"H-06",31,1983,"06/18/1983 15:00:00",0.557221,0.40942,"Red King Crab","Paralithodes camtschaticus",69322,68,2.6,8,1,198303,44
57.65733,-164.6077,"I-06",10,1983,"06/19/1983 06:00:00",2.578579,2.105478,"Red King Crab","Paralithodes camtschaticus",69322,55,3.2,7.2,1,198303,45
57.997,-164.6527,"J-06",10,1983,"06/19/1983 10:00:00",1.00224,0.662857,"Red King Crab","Paralithodes camtschaticus",69322,46,4.8,6.5,1,198303,46
58.33783,-164.6593,"K-06",10,1983,"06/19/1983 13:00:00",1.446035,1.062636,"Red King Crab","Paralithodes camtschaticus",69322,46,4.5,7.5,1,198303,47
58.65583,-164.6598,"L-06",10,1983,"06/19/1983 16:00:00",0.311429,0.228824,"Red King Crab","Paralithodes camtschaticus",69322,40,4.6,4.9,1,198303,48
58.6755,-165.9597,"L-04",10,1983,"06/21/1983 12:00:00",1.36797,0.927909,"Red King Crab","Paralithodes camtschaticus",69322,37,4.7,5.9,1,198303,54
58.35033,-165.923,"K-04",10,1983,"06/21/1983 15:00:00",0.296902,0.21815,"Red King Crab","Paralithodes camtschaticus",69322,46,3.7,5.9,1,198303,55
57.67533,-165.8953,"I-04",31,1983,"06/22/1983 10:00:00",0.308065,0.226352,"Red King Crab","Paralithodes camtschaticus",69322,66,2.3,7.1,1,198303,57
57.0155,-165.8672,"G-04",31,1983,"06/22/1983 15:00:00",0.47858,0.422029,"Red King Crab","Paralithodes camtschaticus",69322,75,2,8.8,1,198303,59
57.348,-167.1207,"H-02",31,1983,"06/25/1983 13:00:00",0.757125,0.417263,"Red King Crab","Paralithodes camtschaticus",69322,73,2,8.4,1,198303,68
57.01467,-167.0807,"G-02",31,1983,"06/25/1983 15:00:00",1.856574,1.13691,"Red King Crab","Paralithodes camtschaticus",69322,77,2.3,9.5,1,198303,69
58.3175,-167.183,"K-02",20,1983,"07/02/1983 06:00:00",0.34623,0.231282,"Red King Crab","Paralithodes camtschaticus",69322,55,4.2,9.1,1,198303,76
59.34267,-168.5417,"N-18",20,1983,"07/03/1983 16:00:00",0.144752,0.21287,"Red King Crab","Paralithodes camtschaticus",69322,44,3.7,9,1,198303,84
56.98883,-169.5752,"G-20",42,1983,"07/08/1983 13:00:00",0.539126,0.432165,"Red King Crab","Paralithodes camtschaticus",69322,62,3.5,8.4,1,198303,106
57.16717,-169.8573,"HG2120",42,1983,"07/08/1983 15:00:00",1.69738,0.473665,"Red King Crab","Paralithodes camtschaticus",69322,51,4.5,7,1,198303,107
57.32533,-169.6157,"H-20",42,1983,"07/09/1983 10:00:00",1.838464,0.881124,"Red King Crab","Paralithodes camtschaticus",69322,64,2.7,8.6,1,198303,108
57.31933,-159.0655,"H-15",10,1984,"06/10/1984 09:00:00",1.626166,1.356592,"Red King Crab","Paralithodes camtschaticus",69322,49,4.4,4.6,37,198401,2
57.64517,-159.0228,"I-15",10,1984,"06/10/1984 12:00:00",1.29341,0.712884,"Red King Crab","Paralithodes camtschaticus",69322,46,3.3,4.2,37,198401,3
57.97917,-158.9663,"J-15",10,1984,"06/10/1984 15:00:00",0.195154,0.215165,"Red King Crab","Paralithodes camtschaticus",69322,37,5.3,5.8,37,198401,4
58.24333,-160.0742,"K-13",10,1984,"06/11/1984 06:00:00",0.125389,0.276188,"Red King Crab","Paralithodes camtschaticus",69322,27,6.4,6.5,37,198401,5
58.022,-160.2072,"J-13",10,1984,"06/11/1984 08:00:00",3.222142,2.449553,"Red King Crab","Paralithodes camtschaticus",69322,49,-1.8,3.5,37,198401,6
57.68433,-160.266,"I-13",31,1984,"06/11/1984 11:00:00",5.205147,4.739889,"Red King Crab","Paralithodes camtschaticus",69322,53,3.7,6.6,37,198401,7
57.33783,-160.3012,"H-13",31,1984,"06/11/1984 14:00:00",625.983763,1604.262483,"Red King Crab","Paralithodes camtschaticus",69322,59,3.7,7.8,37,198401,8
56.99317,-160.33,"G-13",31,1984,"06/11/1984 19:00:00",9.562349,13.831318,"Red King Crab","Paralithodes camtschaticus",69322,62,2.8,9,37,198401,9
56.68167,-160.3517,"F-13",31,1984,"06/12/1984 06:00:00",1.904065,1.325643,"Red King Crab","Paralithodes camtschaticus",69322,59,3,9.5,37,198401,10
56.649,-161.5843,"F-11",31,1984,"06/12/1984 14:00:00",12.30395,15.069663,"Red King Crab","Paralithodes camtschaticus",69322,90,1.6,9.1,37,198401,12
